0.017585,0.017565,348,559,-9.299999999999933e-05,59.71
0.017608,0.017569,253,536,-6.1000000000002025e-05,63.34
0.017607,0.017573,455,514,-5.3999999999998494e-05,63.07
0.017615,0.017577,297,509,-3.799999999999984e-05,64.36
0.017632,0.017582,282,502,-1.4000000000000123e-05,67.00
0.017627,0.017586,400,510,-1.2999999999999123e-05,65.47
0.017643,0.017592,207,490,7.700000000000068e-05,68.00
0.017637,0.017596,268,469,6.899999999999962e-05,66.04
0.017625,0.017599,314,459,5.5999999999997024e-05,62.20
0.017644,0.017603,272,453,7.300000000000015e-05,65.61
0.017655,0.017608,517,460,8.000000000000021e-05,67.45
0.017670,0.017614,479,475,8.800000000000127e-05,69.81
0.017694,0.017622,707,491,0.0001020000000000014,73.17
0.017707,0.017630,1160.0,536,9.99999999999994e-05,74.80
0.017738,0.017640,1486.0,559,0.00011699999999999905,78.21
0.017728,0.017648,1137.0,592,8.99999999999998e-05,74.70
0.017713,0.017655,2428.0,672,6.0999999999998555e-05,69.65
0.017719,0.017661,2097.0,700,5.199999999999996e-05,70.51
0.017682,0.017663,1356.0,741,1.9999999999985307e-06,59.35
0.017667,0.017663,554,751,-9.30000000000028e-05,55.52
0.017634,0.017660,3878.0,927,2.5000000000000716e-05,48.15
0.017613,0.017656,1564.0,993,-0.0001570000000000009,44.13
0.017609,0.017651,2021.0,1071.0,-0.00015300000000000036,43.39
0.017655,0.017652,654,1089.0,-9.99999999999994e-05,53.15
0.017624,0.017649,591,1105.0,-0.0001239999999999991,47.24
0.017622,0.017646,525,1111.0,-0.00011900000000000105,46.88
0.017594,0.017641,569,1129.0,-0.00014100000000000223,42.02
0.017554,0.017633,519,1141.0,-0.000168999999999999,36.24
0.017513,0.017622,1245.0,1188.0,-0.0001899999999999992,31.47
0.017540,0.017614,405,1195.0,-0.0001439999999999983,37.32
0.017543,0.017607,767,1207.0,-0.0001239999999999991,37.96
0.017558,0.017602,366,1201.0,-9.299999999999933e-05,41.17
0.017543,0.017597,749,1204.0,-9.400000000000033e-05,38.99
0.017552,0.017593,339,1163.0,-7.099999999999815e-05,41.00
0.017579,0.017591,558,1116.0,-3.200000000000078e-05,46.68
0.017600,0.017592,415,1080.0,-1.9999999999985307e-06,50.66
0.017633,0.017596,471,982,0.00016400000000000095,56.19
0.017584,0.017595,398,897,0.00010800000000000046,47.65
0.017608,0.017596,165,838,0.0001250000000000001,51.53
0.017587,0.017595,291,824,9.699999999999986e-05,48.17
0.017588,0.017595,371,649,9.199999999999833e-05,48.34
0.017604,0.017595,449,593,0.0001020000000000014,51.15
0.017597,0.017596,480,516,8.900000000000227e-05,49.87
0.017613,0.017597,506,509,9.900000000000186e-05,52.78
0.017621,0.017600,225,491,0.0001020000000000014,54.21
0.017606,0.017600,463,488,8.100000000000121e-05,51.08
0.017598,0.017600,370,478,6.799999999999862e-05,49.45
0.017590,0.017599,1083.0,506,5.6000000000000494e-05,47.80
0.017589,0.017598,286,458,5.000000000000143e-05,47.59
0.017599,0.017598,306,453,5.4999999999999494e-05,49.99
0.017635,0.017602,967,463,8.500000000000174e-05,57.55
0.017637,0.017605,489,469,8.000000000000021e-05,57.93
0.017640,0.017608,214,442,7.700000000000068e-05,58.53
0.017652,0.017612,340,442,8.200000000000221e-05,60.93
0.017660,0.017617,416,435,8.000000000000021e-05,62.49
0.017655,0.017621,296,429,6.499999999999909e-05,60.85
0.017635,0.017622,241,418,3.700000000000231e-05,54.69
0.017641,0.017624,335,415,3.600000000000131e-05,56.13
0.017661,0.017627,540,433,4.900000000000043e-05,60.61
0.017634,0.017628,430,440,1.5999999999998654e-05,52.77
0.017615,0.017627,438,444,-5.7000000000001494e-05,48.06
0.017592,0.017623,571,450,-7.700000000000068e-05,43.06
0.017606,0.017622,640,458,-5.9000000000000025e-05,46.70
0.017620,0.017622,810,473,-4.200000000000037e-05,50.13
0.017596,0.017619,226,473,-6.300000000000056e-05,44.80
0.017603,0.017618,340,467,-5.300000000000096e-05,46.59
0.017605,0.017616,235,460,-4.799999999999943e-05,47.11
0.017609,0.017615,226,420,-3.900000000000084e-05,48.29
0.017600,0.017613,551,433,-4.49999999999999e-05,45.81
0.017601,0.017612,198,394,-4.200000000000037e-05,46.14
0.017586,0.017610,637,401,-5.2999999999997494e-05,42.00
0.017568,0.017606,957,439,-6.399999999999809e-05,37.64
0.017586,0.017601,363,425,-3.200000000000078e-05,44.35
0.017577,0.017598,268,423,-3.500000000000031e-05,41.92
0.017512,0.017590,3755.0,599,-8.500000000000174e-05,29.40
0.017500,0.017582,632,614,-7.399999999999768e-05,27.75
0.017503,0.017574,1197.0,647,-4.999999999999796e-05,28.83
0.017500,0.017567,348,643,-3.399999999999931e-05,28.37
0.017494,0.017560,314,636,-2.3000000000002185e-05,27.44
0.017516,0.017556,357,626,0.00015300000000000036,35.77
0.017524,0.017553,802,634,0.00015400000000000136,38.53
0.017521,0.017550,222,604,0.0001449999999999993,37.87
0.017515,0.017544,216,644,0.00011800000000000005,36.43
0.017520,0.017542,266,645,0.00011399999999999952,38.53
0.017560,0.017543,339,645,0.00014099999999999877,52.15
0.017591,0.017548,578,662,0.0001539999999999979,59.62
0.017593,0.017552,476,659,0.0001370000000000017,60.05
0.017604,0.017557,233,660,0.0001260000000000011,62.44
0.017597,0.017561,628,660,9.699999999999986e-05,59.98
0.017598,0.017565,374,631,8.000000000000021e-05,60.23
0.017611,0.017569,177,634,7.800000000000168e-05,63.31
0.017635,0.017575,732,652,8.299999999999974e-05,68.22
0.017653,0.017583,356,657,7.899999999999921e-05,71.32
0.017625,0.017587,490,494,3.399999999999931e-05,61.31
0.017629,0.017591,270,476,2.3999999999999716e-05,62.12
0.017626,0.017594,192,425,9.999999999999593e-06,61.08
0.017639,0.017598,311,423,1.7999999999997185e-05,63.91
0.017619,0.017600,942,455,-4.200000000000037e-05,57.04
0.017602,0.017600,911,482,-5.4999999999999494e-05,51.93
0.017591,0.017600,355,460,-6.300000000000056e-05,48.88
0.017586,0.017598,296,464,-6.499999999999909e-05,47.52
0.017600,0.017598,358,425,-4.699999999999843e-05,51.60
0.017585,0.017597,605,444,-5.9000000000000025e-05,47.35
0.017570,0.017595,297,446,-7.000000000000062e-05,43.49
0.017579,0.017593,194,439,-5.6000000000000494e-05,46.32
0.017569,0.017591,326,426,-6.199999999999956e-05,43.70
0.017550,0.017587,1647.0,485,-6.899999999999962e-05,39.18
0.017551,0.017583,218,484,-5.6999999999998024e-05,39.54
0.017503,0.017573,731,501,-8.499999999999827e-05,29.84
0.017515,0.017567,543,520,-6.499999999999909e-05,34.19
0.017505,0.017562,491,508,-6.700000000000109e-05,32.39
0.017516,0.017557,343,507,-4.799999999999943e-05,36.36
0.017542,0.017556,634,514,-1.6000000000002124e-05,44.63
0.017545,0.017555,309,516,-5.999999999999062e-06,45.51
0.017548,0.017554,273,520,-9.999999999975306e-07,46.43
0.017556,0.017554,243,517,7.599999999999968e-05,48.90
0.017555,0.017554,515,495,7.100000000000162e-05,48.59
0.017564,0.017555,289,464,7.499999999999868e-05,51.49
0.017541,0.017554,563,475,4.60000000000009e-05,44.57
0.017544,0.017553,225,471,4.39999999999989e-05,45.60
0.017545,0.017552,749,491,4.100000000000284e-05,45.96
0.017552,0.017552,303,476,4.300000000000137e-05,48.52
0.017559,0.017553,330,477,4.60000000000009e-05,51.03
0.017579,0.017555,216,478,6.1000000000002025e-05,57.40
0.017575,0.017557,210,473,5.000000000000143e-05,55.83
0.017555,0.017559,296,453,1.1000000000000593e-05,48.21
0.017554,0.017558,149,430,5.999999999999062e-06,47.86
0.017548,0.017557,141,400,-5.9000000000000025e-05,45.71
0.017538,0.017555,411,393,-6.600000000000009e-05,42.29
0.017544,0.017554,1906.0,464,-5.6000000000000494e-05,44.95
0.017543,0.017553,276,461,-5.300000000000096e-05,44.58
0.017535,0.017551,663,462,-5.8000000000002494e-05,41.64
0.017543,0.017551,1287.0,511,-4.60000000000009e-05,45.51
0.017555,0.017551,261,511,-3.099999999999978e-05,50.79
0.017545,0.017550,202,508,-3.799999999999984e-05,46.73
0.017535,0.017549,279,497,-4.49999999999999e-05,43.02
0.017542,0.017548,813,523,-3.500000000000031e-05,46.24
0.017537,0.017547,295,510,-3.799999999999984e-05,44.31
0.017536,0.017545,1331.0,554,-3.399999999999931e-05,43.89
0.017537,0.017545,384,558,-3.099999999999978e-05,44.46
0.017536,0.017544,219,552,-2.9999999999998778e-05,43.98
0.017535,0.017543,298,556,-2.9000000000001247e-05,43.47
0.017536,0.017542,5384.0,815,-2.6000000000001716e-05,44.17
0.017540,0.017542,658,789,-2.1000000000000185e-05,46.97
0.017539,0.017542,165,782,-2.0000000000002655e-05,46.34
0.017524,0.017540,708,810,-3.099999999999978e-05,38.12
0.017489,0.017535,225,814,-5.7999999999999025e-05,26.37
0.017492,0.017531,330,810,-4.900000000000043e-05,28.41
0.017499,0.017528,172,724,-3.599999999999784e-05,33.06
0.017511,0.017526,177,719,-1.9000000000001654e-05,40.24
0.017521,0.017526,406,706,-7.000000000000062e-06,45.48
0.017577,0.017531,644,674,9.499999999999786e-05,64.34
0.017614,0.017539,756,699,0.0001260000000000011,71.39
0.017610,0.017545,329,705,0.00011600000000000152,69.78
0.017622,0.017553,132,697,0.00011999999999999858,71.83
0.017612,0.017558,506,682,9.800000000000086e-05,67.71
0.017589,0.017561,359,685,6.400000000000156e-05,59.30
0.017585,0.017564,174,668,5.000000000000143e-05,57.95
0.017580,0.017565,167,610,3.499999999999684e-05,56.23
0.017562,0.017565,259,603,9.000000000002062e-06,50.42
0.017541,0.017563,265,606,-0.00011199999999999752,44.63
0.017560,0.017562,164,599,-9.10000000000008e-05,50.20
0.017553,0.017561,223,341,-9.500000000000133e-05,48.27
0.017556,0.017561,215,319,-8.99999999999998e-05,49.18
0.017554,0.017560,581,340,-8.599999999999927e-05,48.57
0.017519,0.017556,201,314,-0.00011500000000000052,39.40
0.017565,0.017557,617,334,-6.300000000000056e-05,52.18
0.017579,0.017559,190,327,-4.29999999999979e-05,55.27
0.017588,0.017562,124,324,-2.9000000000001247e-05,57.19
0.017577,0.017563,368,334,-3.500000000000031e-05,54.13
0.017575,0.017565,183,323,-3.200000000000078e-05,53.57
0.017599,0.017568,222,302,-5.999999999999062e-06,59.05
0.017606,0.017571,116,270,0.00011800000000000005,60.51
0.017586,0.017573,148,261,9.600000000000233e-05,54.52
0.017601,0.017576,153,262,0.00010499999999999746,57.89
0.017606,0.017578,77,240,0.00010500000000000093,58.98
0.017622,0.017583,167,231,0.00011399999999999952,62.34
0.017585,0.017583,229,234,6.700000000000109e-05,51.78
0.017621,0.017586,164,233,9.500000000000133e-05,59.05
0.017653,0.017593,518,246,0.00011199999999999752,64.21
0.017704,0.017603,841,275,0.00014000000000000123,70.58
0.017681,0.017611,536,294,9.699999999999986e-05,64.97
0.017742,0.017623,370,301,0.0001349999999999997,71.45
0.017746,0.017635,1432.0,362,0.00011099999999999999,71.82
0.017707,0.017642,368,351,4.900000000000043e-05,63.25
0.017687,0.017646,192,351,1.0000000000003062e-05,59.34
0.017701,0.017651,491,345,1.8000000000000654e-05,61.15
0.017735,0.017659,341,352,3.799999999999984e-05,65.20
0.017691,0.017662,1101.0,401,-8.800000000000127e-05,56.93
0.017704,0.017666,171,391,-7.300000000000015e-05,58.60
0.017734,0.017673,229,393,-4.099999999999937e-05,62.24
0.017752,0.017680,293,397,-2.1000000000000185e-05,64.27
0.017746,0.017687,228,402,-2.4999999999997247e-05,63.05
0.017744,0.017692,131,402,-2.5000000000000716e-05,62.63
0.017741,0.017697,183,403,-2.6000000000001716e-05,61.95
0.017760,0.017703,872,443,8.99999999999998e-05,64.56
0.017754,0.017708,193,444,8.199999999999874e-05,63.09
0.017774,0.017714,350,450,9.900000000000186e-05,65.88
0.017799,0.017722,685,476,0.00011800000000000005,69.03
0.017788,0.017728,754,488,0.0001020000000000014,66.14
0.017804,0.017736,706,481,0.00011200000000000099,68.23
0.017775,0.017739,547,482,7.799999999999821e-05,60.90
0.017770,0.017742,256,476,6.700000000000109e-05,59.71
0.017752,0.017743,769,443,4.49999999999999e-05,55.50
0.017753,0.017744,168,433,4.100000000000284e-05,55.69
0.017760,0.017746,322,439,4.300000000000137e-05,57.05
0.017699,0.017741,1159.0,473,-0.0001270000000000021,44.29
0.017709,0.017738,225,467,-0.00011399999999999952,46.41
0.017696,0.017734,564,440,-0.00012200000000000058,44.07
0.017668,0.017728,505,457,-0.00014000000000000123,39.45
0.017691,0.017724,288,460,-0.00010800000000000046,44.59
0.017693,0.017721,213,456,-9.699999999999986e-05,45.02
0.017700,0.017719,520,470,-8.199999999999874e-05,46.61
0.017702,0.017718,497,489,-7.200000000000262e-05,47.08
0.017720,0.017718,794,519,-4.70000000000019e-05,51.24
0.017715,0.017718,394,495,-4.49999999999999e-05,50.06
0.017725,0.017718,156,494,-2.8999999999997778e-05,52.41
0.017711,0.017718,176,485,-3.699999999999884e-05,48.94
0.017700,0.017716,267,464,-4.29999999999979e-05,46.34
0.017686,0.017713,114,432,-5.099999999999896e-05,43.19
0.017707,0.017712,270,410,-2.5000000000000716e-05,48.80
0.017697,0.017711,116,381,-2.5999999999998247e-05,46.28
0.017715,0.017711,210,353,-3.9999999999970615e-06,51.18
0.017720,0.017712,173,353,6.499999999999909e-05,52.47
0.017727,0.017713,287,352,6.899999999999962e-05,54.30
0.017784,0.017720,1049.0,346,0.00011700000000000252,65.84
0.017765,0.017724,325,351,8.89999999999988e-05,60.37
0.017769,0.017729,193,332,8.500000000000174e-05,61.10
0.017749,0.017730,343,324,5.7000000000001494e-05,55.57
0.017733,0.017731,157,318,3.399999999999931e-05,51.55
0.017741,0.017732,112,313,3.600000000000131e-05,53.37
0.017753,0.017735,291,283,3.500000000000031e-05,56.22
0.017757,0.017737,288,258,3.399999999999931e-05,57.16
0.017744,0.017737,186,247,1.4999999999997654e-05,53.16
0.017749,0.017738,268,253,-6.199999999999956e-05,54.48
0.017744,0.017739,90,249,-6.499999999999909e-05,52.88
0.017748,0.017740,75,239,-6.0000000000001025e-05,54.04
0.017747,0.017741,135,240,-5.9000000000000025e-05,53.68
0.017754,0.017742,78,230,-5.000000000000143e-05,55.89
0.017738,0.017741,491,250,-6.499999999999909e-05,50.03
0.017747,0.017742,199,254,-5.400000000000196e-05,53.01
0.017730,0.017741,697,278,-6.800000000000209e-05,47.28
0.017741,0.017741,328,286,-5.300000000000096e-05,50.97
0.017719,0.017739,370,290,-7.200000000000262e-05,44.28
0.017703,0.017735,199,248,-8.299999999999974e-05,40.16
0.017721,0.017734,84,236,-6.0000000000001025e-05,46.23
0.017714,0.017732,181,235,-6.199999999999956e-05,44.34
0.017707,0.017730,224,229,-6.399999999999809e-05,42.48
0.017716,0.017728,380,240,-4.900000000000043e-05,45.64
0.017730,0.017729,131,241,-3.0000000000002247e-05,50.23
0.017737,0.017729,220,246,-1.8000000000000654e-05,52.39
0.017736,0.017730,401,251,-1.5000000000001124e-05,52.05
0.017754,0.017732,133,244,5.4999999999999494e-05,57.52
0.017750,0.017734,256,247,4.799999999999943e-05,55.99
0.017779,0.017738,440,256,7.199999999999915e-05,63.55
0.017765,0.017741,154,259,5.3999999999998494e-05,58.34
0.017767,0.017743,214,266,5.100000000000243e-05,58.86
0.017762,0.017745,184,268,4.200000000000037e-05,56.95
0.017756,0.017746,117,270,3.200000000000078e-05,54.66
0.017770,0.017748,216,256,4.300000000000137e-05,58.82
0.017763,0.017750,158,254,3.200000000000078e-05,56.05
0.017760,0.017751,161,227,2.6000000000001716e-05,54.86
0.017750,0.017751,281,225,1.2999999999999123e-05,50.96
0.017741,0.017750,185,216,-4.39999999999989e-05,47.68
0.017744,0.017749,445,228,-4.000000000000184e-05,48.86
0.017740,0.017748,229,235,-4.300000000000137e-05,47.33
0.017731,0.017747,462,249,-4.900000000000043e-05,43.98
0.017742,0.017746,143,245,-3.599999999999784e-05,48.75
0.017746,0.017746,169,244,-2.4999999999997247e-05,50.66
0.017737,0.017745,286,238,-3.200000000000078e-05,46.47
0.017733,0.017744,194,241,-3.400000000000278e-05,44.69
0.017742,0.017743,347,246,-2.2999999999998716e-05,49.37
0.017728,0.017742,257,237,-3.500000000000031e-05,43.25
0.017747,0.017742,191,239,-1.4000000000000123e-05,51.96
0.017732,0.017741,468,252,-2.8000000000000247e-05,45.96
0.017690,0.017737,1339.0,309,-6.399999999999809e-05,34.09
0.017673,0.017731,519,329,-7.399999999999768e-05,30.64
0.017679,0.017726,563,347,-6.0000000000001025e-05,33.21
0.017684,0.017722,450,361,-4.70000000000019e-05,35.36
0.017686,0.017718,239,365,-3.799999999999984e-05,36.24
0.017665,0.017713,261,364,-5.000000000000143e-05,31.39
0.017671,0.017709,343,372,-3.600000000000131e-05,34.11
0.017677,0.017703,258,366,-1.3000000000002593e-05,37.00
0.017679,0.017701,286,357,-9.999999999999593e-06,37.97
0.017665,0.017697,328,366,-1.6999999999999654e-05,34.00
0.017686,0.017696,280,363,4.39999999999989e-05,43.54
0.017678,0.017694,278,367,3.399999999999931e-05,41.10
0.017672,0.017691,190,378,2.3999999999999716e-05,39.19
0.017664,0.017688,333,385,1.4000000000000123e-05,36.74
0.017650,0.017685,371,386,-4.60000000000009e-05,32.87
0.017661,0.017682,230,385,-3.399999999999931e-05,38.37
0.017672,0.017681,202,385,-2.2000000000001185e-05,43.36
0.017690,0.017682,134,368,-2.999999999999531e-06,50.44
0.017713,0.017685,232,313,6.899999999999962e-05,57.71
0.017710,0.017688,274,301,6.300000000000056e-05,56.55
0.017709,0.017690,195,282,5.9000000000000025e-05,56.14
0.017729,0.017693,226,271,7.400000000000115e-05,62.03
0.017727,0.017697,273,273,6.499999999999909e-05,61.14
0.017720,0.017699,437,282,5.099999999999896e-05,58.03
0.017712,0.017700,217,275,3.599999999999784e-05,54.60
0.017690,0.017699,224,272,7.000000000000062e-06,46.48
0.017667,0.017696,232,271,-7.300000000000015e-05,39.81
0.017677,0.017694,270,270,-6.200000000000302e-05,43.60
0.017673,0.017692,151,261,-6.299999999999709e-05,42.45
0.017671,0.017690,161,255,-6.0000000000001025e-05,41.85
0.017679,0.017689,122,247,-4.799999999999943e-05,45.16
0.017696,0.017690,160,232,-2.8000000000000247e-05,51.48
0.017690,0.017690,412,243,-2.9999999999998778e-05,49.32
0.017676,0.017688,255,239,-4.099999999999937e-05,44.62
0.017689,0.017689,368,239,-2.5000000000000716e-05,49.44
0.017669,0.017687,447,250,-4.099999999999937e-05,43.21
0.017678,0.017686,228,251,-2.6999999999999247e-05,46.48
0.017676,0.017685,215,255,-2.3999999999999716e-05,45.85
0.017695,0.017686,170,252,3.500000000000031e-05,52.46
0.017680,0.017685,287,252,1.9000000000001654e-05,47.52
0.017678,0.017685,447,265,1.5999999999998654e-05,46.89
0.017660,0.017682,250,266,-4.100000000000284e-05,41.53
0.017666,0.017681,668,286,-3.299999999999831e-05,43.83
0.017665,0.017679,227,276,-3.099999999999978e-05,43.53
0.017645,0.017676,239,277,-4.699999999999843e-05,37.80
0.017627,0.017671,277,279,-5.7999999999999025e-05,33.53
0.017599,0.017664,856,310,-7.700000000000068e-05,28.19
0.017616,0.017660,623,328,-4.799999999999943e-05,34.96
0.017617,0.017656,322,337,-3.599999999999784e-05,35.35
0.017562,0.017647,1430.0,400,-7.399999999999768e-05,26.15
0.017583,0.017641,574,423,-3.799999999999984e-05,33.29
0.017579,0.017635,346,432,-2.8999999999997778e-05,32.64
0.017608,0.017632,1018.0,462,7.799999999999821e-05,41.52
0.017593,0.017629,293,464,6.1000000000002025e-05,38.68
0.017570,0.017623,548,473,3.599999999999784e-05,34.75
0.017595,0.017620,368,469,5.9000000000000025e-05,41.68
0.017555,0.017614,317,474,1.6999999999999654e-05,35.23
0.017580,0.017611,1029.0,514,-4.80000000000029e-05,41.34
0.017593,0.017609,413,527,-3.299999999999831e-05,44.28
0.017611,0.017609,784,551,-1.2999999999999123e-05,48.16
0.017602,0.017609,232,541,-1.9999999999999185e-05,46.42
0.017615,0.017609,317,544,-5.000000000001531e-06,49.27
0.017623,0.017611,301,526,0.00011099999999999999,51.00
0.017614,0.017611,171,523,9.699999999999986e-05,48.98
0.017622,0.017612,211,521,0.0001010000000000004,50.84
0.017621,0.017613,327,524,9.30000000000028e-05,50.59
0.017623,0.017614,219,492,8.89999999999988e-05,51.11
0.017624,0.017615,280,475,8.400000000000074e-05,51.38
0.017629,0.017616,246,471,8.299999999999974e-05,52.80
0.017657,0.017620,321,416,0.00010199999999999793,59.87
0.017655,0.017623,211,398,8.900000000000227e-05,59.18
0.017659,0.017627,121,386,8.299999999999974e-05,60.16
0.017646,0.017629,67,339,6.199999999999956e-05,55.51
0.017637,0.017629,191,334,4.49999999999999e-05,52.49
0.017628,0.017629,162,314,2.9000000000001247e-05,49.58
0.017639,0.017630,126,302,3.299999999999831e-05,53.01
0.017640,0.017631,142,294,2.8999999999997778e-05,53.32
0.017620,0.017630,499,267,5.000000000001531e-06,46.67
0.017590,0.017626,161,254,-7.300000000000015e-05,38.85
0.017598,0.017624,562,243,-6.400000000000156e-05,41.65
0.017637,0.017625,227,243,-2.2999999999998716e-05,52.99
0.017638,0.017626,344,244,-2.1000000000000185e-05,53.24
0.017633,0.017627,453,252,-2.3999999999999716e-05,51.75
0.017635,0.017628,172,252,-2.1000000000000185e-05,52.33
0.017679,0.017632,330,258,8.99999999999998e-05,62.80
0.017652,0.017634,263,255,5.9000000000000025e-05,54.84
0.017642,0.017635,191,253,4.49999999999999e-05,52.20
0.017651,0.017637,176,248,5.099999999999896e-05,54.33
0.017642,0.017637,217,247,3.799999999999984e-05,51.84
0.017650,0.017638,266,244,4.29999999999979e-05,53.86
0.017624,0.017637,212,244,1.4000000000000123e-05,46.96
0.017627,0.017636,133,245,1.4000000000000123e-05,47.79
0.017580,0.017631,398,261,-0.00010700000000000293,37.79
0.017574,0.017625,341,269,-0.00010800000000000046,36.74
0.017560,0.017619,379,280,-0.00011399999999999952,34.33
0.017603,0.017618,427,295,-6.300000000000056e-05,46.04
0.017584,0.017614,207,298,-7.500000000000215e-05,42.44
0.017606,0.017614,257,286,-4.60000000000009e-05,47.56
0.017598,0.017612,210,288,-4.799999999999943e-05,45.96
