close_price,open_price,ema20,vol,vol_ema,sar,klinger
0.026959,0.026974,0.026981,220,551,0.00014,19.0
0.026936,0.026958,0.026976,323,451,0.00011,12.0
0.026921,0.026939,0.026971,193,423,9e-05,16.0
0.026935,0.026924,0.026968,135,396,0.0001,17.0
0.026942,0.026934,0.026965,341,378,0.0001,21.0
0.026912,0.026940,0.026960,612,386,6e-05,7.0
0.026916,0.026912,0.026956,299,376,6e-05,13.0
0.026867,0.026914,0.026947,237,370,-0.00015,7.0
0.026916,0.026870,0.026944,230,358,-0.0001,11.0
0.026945,0.026921,0.026945,392,363,-7e-05,17.0
0.026986,0.026939,0.026948,391,357,0.00013,21.0
0.027025,0.026988,0.026956,724,367,0.00016,31.0
0.027028,0.027027,0.026963,249,322,0.00016,28.0
0.027023,0.027034,0.026968,259,311,0.00014,27.0
0.026988,0.027026,0.026970,291,314,0.0001,14.0
0.027017,0.026985,0.026975,121,303,0.00012,8.0
0.026930,0.027015,0.026970,201,296,2e-05,1.0
0.026893,0.026934,0.026963,430,303,-0.00016,-8.0
0.026914,0.026892,0.026958,183,303,-0.00013,-11.0
0.026931,0.026917,0.026956,809,332,-0.00011,5.0
0.026921,0.026931,0.026952,279,335,-0.00011,8.0
0.026901,0.026921,0.026948,283,333,-0.00013,-1.0
0.026882,0.026900,0.026941,486,348,-0.00014,-11.0
0.026902,0.026875,0.026938,489,365,-0.00011,-19.0
0.026940,0.026904,0.026938,353,366,-7e-05,-9.0
0.026962,0.026943,0.026940,293,350,0.00011,-3.0
0.026930,0.026964,0.026939,522,361,7e-05,-13.0
0.026910,0.026927,0.026936,1531.0,426,5e-05,-39.0
0.026914,0.026906,0.026934,265,427,5e-05,-26.0
0.026900,0.026915,0.026931,255,421,3e-05,-25.0
0.026892,0.026902,0.026927,344,418,2e-05,-25.0
0.026935,0.026893,0.026928,370,401,6e-05,-12.0
0.026907,0.026935,0.026926,540,415,3e-05,-18.0
0.026932,0.026910,0.026927,300,417,5e-05,-8.0
0.026954,0.026930,0.026929,1211.0,463,7e-05,17.0
0.026989,0.026953,0.026935,512,483,0.00011,24.0
0.026995,0.026991,0.026941,317,489,0.00011,25.0
0.026997,0.026992,0.026946,458,490,0.00011,28.0
0.026984,0.026997,0.026950,310,496,9e-05,17.0
0.026970,0.026983,0.026952,352,473,7e-05,6.0
0.027020,0.026969,0.026958,537,486,0.00012,13.0
0.027048,0.027019,0.026967,667,506,0.00014,23.0
0.027017,0.027050,0.026971,242,493,9e-05,12.0
0.027096,0.027018,0.026983,761,507,0.00016,22.0
0.027112,0.027093,0.026996,625,521,0.00015,27.0
0.027072,0.027112,0.027003,387,525,8e-05,12.0
0.027082,0.027072,0.027010,252,512,7e-05,11.0
0.027090,0.027083,0.027018,453,458,6e-05,14.0
0.027087,0.027095,0.027025,264,458,4e-05,4.0
0.027121,0.027091,0.027034,610,476,6e-05,11.0
0.027131,0.027114,0.027043,255,471,6e-05,10.0
0.027179,0.027129,0.027056,392,472,0.0001,11.0
0.027183,0.027174,0.027068,391,465,8e-05,12.0
0.027133,0.027189,0.027074,282,464,-6e-05,0.0
0.027202,0.027130,0.027086,613,434,9e-05,8.0
0.027265,0.027200,0.027103,982,458,0.00015,20.0
0.027295,0.027265,0.027122,1078.0,496,0.00017,31.0
0.027248,0.027293,0.027134,600,503,0.00011,7.0
0.027280,0.027242,0.027148,330,504,0.00013,6.0
0.027258,0.027276,0.027158,324,502,0.0001,-7.0
0.027269,0.027258,0.027169,477,499,0.0001,-19.0
0.027267,0.027270,0.027178,437,488,9e-05,-12.0
0.027211,0.027273,0.027181,351,493,2e-05,-22.0
0.027202,0.027211,0.027183,433,477,-0.00014,-30.0
0.027206,0.027203,0.027185,542,473,-0.00013,-38.0
0.027186,0.027210,0.027185,601,483,-0.00015,-45.0
0.027199,0.027185,0.027187,443,493,-0.00012,-31.0
0.027205,0.027209,0.027188,523,496,-0.00011,-17.0
0.027224,0.027202,0.027192,519,509,-8e-05,-7.0
0.027252,0.027215,0.027198,222,490,-4e-05,-4.0
0.027275,0.027255,0.027205,348,494,-1e-05,0.0
0.027298,0.027275,0.027214,744,512,0.00015,11.0
0.027259,0.027297,0.027218,288,507,0.00011,0.0
0.027250,0.027259,0.027221,443,515,0.0001,-11.0
0.027180,0.027251,0.027217,471,508,2e-05,-20.0
0.027199,0.027181,0.027215,343,476,4e-05,-25.0
0.027225,0.027201,0.027216,264,435,6e-05,-17.0
0.027187,0.027222,0.027214,262,418,2e-05,-20.0
0.027153,0.027186,0.027208,312,417,-0.00015,-23.0
0.027135,0.027152,0.027201,279,415,-0.00016,-25.0
0.027148,0.027135,0.027196,270,405,-0.00014,-15.0
0.027160,0.027148,0.027192,183,392,-0.00012,-10.0
0.027128,0.027156,0.027186,365,393,-0.00015,-15.0
0.027135,0.027128,0.027181,312,387,-0.00013,-18.0
0.027149,0.027139,0.027178,1395.0,429,-0.00011,11.0
0.027126,0.027148,0.027173,407,420,-0.00013,1.0
0.027143,0.027126,0.027170,1215.0,458,-0.0001,23.0
0.027148,0.027141,0.027168,604,462,-8e-05,28.0
0.027146,0.027146,0.027166,470,460,-7e-05,12.0
0.027117,0.027141,0.027162,361,467,-9e-05,1.0
0.027077,0.027115,0.027153,491,474,-0.00012,-9.0
0.027063,0.027079,0.027145,489,461,-0.00012,-17.0
0.027087,0.027060,0.027139,331,463,-8e-05,-8.0
0.027088,0.027087,0.027134,304,456,-6e-05,-2.0
0.027058,0.027084,0.027127,485,457,-8e-05,-11.0
0.027081,0.027055,0.027123,308,455,-4e-05,-3.0
0.027123,0.027081,0.027123,312,458,9e-05,2.0
0.027122,0.027123,0.027123,316,460,9e-05,7.0
0.027117,0.027128,0.027122,246,457,8e-05,0.0
0.027104,0.027115,0.027120,693,478,6e-05,-13.0
0.027049,0.027105,0.027114,510,490,-0.00013,-20.0
0.027011,0.027048,0.027104,347,498,-0.00017,-22.0
0.027015,0.027011,0.027095,1462.0,553,-0.00016,-43.0
0.027025,0.027015,0.027089,712,573,-0.00013,-20.0
0.026990,0.027023,0.027079,379,522,-0.00016,-21.0
0.027009,0.027002,0.027073,1004.9999999999999,552,-0.00013,3.0
0.026962,0.027010,0.027062,822,532,-0.00016,-11.0
0.026960,0.026966,0.027052,544,529,-0.00015,-16.0
0.026916,0.026955,0.027039,379,525,-0.00017,-17.0
0.026919,0.026917,0.027028,457,530,-0.00014,-20.0
0.027048,0.026936,0.027030,526,531,0.00014,-3.0
0.027185,0.027044,0.027045,651,539,0.00028,12.0
0.027163,0.027180,0.027056,1002.0,573,0.00025,31.0
0.027145,0.027160,0.027064,390,577,0.00021,20.0
0.027127,0.027141,0.027070,488,578,0.00017,8.0
0.027201,0.027129,0.027083,420,583,0.00023,17.0
0.027144,0.027189,0.027089,293,582,0.00016,9.0
0.027097,0.027144,0.027089,346,584,9e-05,3.0
0.027105,0.027097,0.027091,415,592,9e-05,-4.0
0.027130,0.027106,0.027095,185,567,0.0001,3.0
0.027150,0.027135,0.027100,267,555,0.00012,8.0
0.027178,0.027155,0.027107,230,549,0.00013,13.0
0.027166,0.027173,0.027113,226,487,0.00011,16.0
0.027159,0.027165,0.027117,182,460,9e-05,11.0
0.027102,0.027154,0.027116,187,451,3e-05,6.0
0.027092,0.027104,0.027114,211,411,-0.00015,3.0
0.027067,0.027081,0.027109,97,375,-0.00017,1.0
0.027000,0.027067,0.027099,1221.0,409,-0.00023,-20.0
0.026959,0.027000,0.027085,879,434,-0.00027,-30.0
0.027025,0.026967,0.027080,138,418,-0.00018,-19.0
0.027017,0.027030,0.027074,227,403,-0.00018,-16.0
0.027002,0.027016,0.027067,166,379,-0.00017,-7.0
0.027013,0.027003,0.027062,254,341,-0.00015,2.0
0.027022,0.027019,0.027058,234,333,-0.00013,9.0
0.027098,0.027020,0.027062,231,321,-4e-05,14.0
0.027061,0.027098,0.027062,241,312,-7e-05,9.0
0.027078,0.027056,0.027063,171,305,-4e-05,13.0
0.027125,0.027075,0.027069,233,300,0.00018,16.0
0.027108,0.027124,0.027073,263,292,0.00016,20.0
0.027130,0.027108,0.027078,235,295,0.00017,22.0
0.027127,0.027130,0.027083,195,291,0.00016,15.0
0.027135,0.027123,0.027088,198,289,0.00015,17.0
0.027075,0.027131,0.027087,590,308,8e-05,3.0
0.027045,0.027081,0.027083,256,311,4e-05,0.0
0.027032,0.027041,0.027078,257,315,-0.00012,-4.0
0.026991,0.027032,0.027070,211,315,-0.00016,-6.0
0.027014,0.026990,0.027064,205,320,-0.00013,-7.0
0.026956,0.027011,0.027054,244,271,-0.00018,-8.0
0.027038,0.026966,0.027052,211,238,-8e-05,-1.0
0.027067,0.027044,0.027054,238,243,-4e-05,5.0
0.027102,0.027062,0.027058,361,250,0.00015,12.0
0.027081,0.027097,0.027061,144,249,0.00013,9.0
0.027113,0.027078,0.027066,279,250,0.00016,13.0
0.027058,0.027109,0.027065,189,248,0.0001,8.0
0.027054,0.027061,0.027064,138,243,9e-05,4.0
0.027058,0.027057,0.027063,70,234,8e-05,3.0
0.027018,0.027055,0.027059,498,251,-0.0001,-6.0
0.026992,0.027018,0.027053,180,248,-0.00012,-7.0
0.026999,0.027000,0.027047,120,241,-0.00011,-2.0
0.027031,0.027005,0.027046,238,241,-8e-05,4.0
0.027067,0.027031,0.027048,139,238,-4e-05,7.0
0.027079,0.027067,0.027051,139,235,-2e-05,9.0
0.027068,0.027080,0.027053,159,214,-3e-05,10.0
0.027100,0.027068,0.027057,374,220,0.00014,16.0
0.027099,0.027100,0.027061,520,233,0.00013,23.0
0.027090,0.027098,0.027064,396,242,0.00012,10.0
0.027100,0.027087,0.027067,765,270,0.00013,22.0
0.027118,0.027103,0.027072,201,268,0.00014,20.0
0.027091,0.027119,0.027074,180,266,0.00011,12.0
0.027070,0.027091,0.027074,130,261,8e-05,6.0
0.027090,0.027064,0.027075,267,256,0.0001,9.0
0.027148,0.027090,0.027082,282,263,0.00015,11.0
0.027082,0.027148,0.027082,212,260,7e-05,3.0
0.027064,0.027077,0.027080,184,260,4e-05,-2.0
0.027060,0.027063,0.027078,128,259,-0.0001,-6.0
0.027088,0.027061,0.027079,107,261,-6e-05,-4.0
0.027079,0.027085,0.027079,135,243,-7e-05,-2.0
0.027074,0.027085,0.027079,201,244,-7e-05,-7.0
0.027068,0.027064,0.027078,75,242,-8e-05,-8.0
0.027104,0.027056,0.027080,62,233,-4e-05,-7.0
0.027112,0.027103,0.027083,194,236,-3e-05,-2.0
0.027131,0.027112,0.027088,187,238,-1e-05,1.0
0.027075,0.027135,0.027087,330,247,5e-05,-7.0
0.027097,0.027078,0.027088,97,233,7e-05,-9.0
0.027040,0.027097,0.027083,135,214,1e-05,-10.0
0.027080,0.027044,0.027083,200,204,5e-05,-5.0
0.027042,0.027066,0.027079,296,180,-0.00011,-11.0
0.027037,0.027040,0.027075,309,186,-0.00011,-14.0
0.027009,0.027036,0.027069,143,184,-0.00013,-15.0
0.027041,0.027009,0.027066,850,220,-0.0001,4.0
0.027003,0.027045,0.027060,206,217,-0.00012,6.0
0.027023,0.027004,0.027056,345,220,-9e-05,-2.0
0.027052,0.027023,0.027056,559,237,8e-05,8.0
0.027082,0.027051,0.027059,167,236,0.00011,9.0
0.027076,0.027082,0.027060,191,239,0.0001,10.0
0.027101,0.027078,0.027064,650,267,0.00012,18.0
0.027133,0.027096,0.027071,251,272,0.00015,18.0
0.027123,0.027123,0.027076,185,272,0.00013,16.0
0.027139,0.027124,0.027082,249,280,0.00013,15.0
0.027164,0.027139,0.027089,287,291,0.00014,15.0
0.027155,0.027163,0.027096,426,303,0.00012,18.0
0.027183,0.027161,0.027104,223,305,0.00013,15.0
0.027182,0.027176,0.027111,181,297,0.00011,12.0
0.027144,0.027183,0.027115,359,311,6e-05,-1.0
0.027160,0.027143,0.027119,275,318,6e-05,-8.0
0.027156,0.027159,0.027122,200,318,4e-05,-13.0
0.027171,0.027156,0.027127,199,313,5e-05,-10.0
0.027226,0.027169,0.027136,360,315,0.0001,-4.0
0.027199,0.027223,0.027142,257,321,6e-05,-1.0
0.027190,0.027191,0.027147,124,285,4e-05,-6.0
0.027186,0.027190,0.027151,227,286,2e-05,-12.0
0.027146,0.027186,0.027150,128,275,-9e-05,-14.0
0.027154,0.027146,0.027151,119,253,-8e-05,-16.0
0.027137,0.027158,0.027149,273,258,-9e-05,-19.0
0.027132,0.027142,0.027148,160,257,-0.0001,-20.0
0.027105,0.027131,0.027144,207,235,-0.00011,-22.0
0.027086,0.027109,0.027138,188,231,-0.00012,-22.0
0.027084,0.027081,0.027133,197,232,-0.00011,-21.0
0.027054,0.027081,0.027125,470,243,-0.00012,-26.0
0.027104,0.027055,0.027123,226,240,-5e-05,-17.0
0.027144,0.027104,0.027125,378,238,0.00012,-6.0
0.027135,0.027142,0.027126,115,232,0.00011,-3.0
0.027133,0.027135,0.027127,170,232,0.00011,1.0
0.027097,0.027134,0.027124,192,223,6e-05,-3.0
0.027115,0.027097,0.027123,218,220,7e-05,1.0
0.027130,0.027111,0.027124,612,241,8e-05,12.0
0.027162,0.027131,0.027127,294,246,0.00011,15.0
0.027151,0.027161,0.027130,170,236,9e-05,14.0
0.027184,0.027151,0.027135,123,230,0.00011,13.0
0.027155,0.027185,0.027137,152,231,7e-05,6.0
0.027184,0.027155,0.027141,245,232,8e-05,9.0
0.027181,0.027180,0.027145,126,232,6e-05,8.0
0.027164,0.027179,0.027147,174,235,4e-05,8.0
0.027174,0.027165,0.027149,185,230,4e-05,2.0
0.027176,0.027170,0.027152,409,243,3e-05,-7.0
0.027175,0.027174,0.027154,144,240,-2e-05,-4.0
0.027155,0.027174,0.027154,121,236,-4e-05,-6.0
0.027161,0.027154,0.027155,254,239,-3e-05,-11.0
0.027165,0.027161,0.027156,236,227,-2e-05,-0.0
0.027192,0.027161,0.027160,656,241,6e-05,11.0
0.027150,0.027190,0.027159,514,261,2e-05,-2.0
0.027112,0.027154,0.027154,549,280,-0.0001,-13.0
0.027145,0.027113,0.027153,327,286,-7e-05,-5.0
0.027061,0.027140,0.027145,1493.0,350,-0.00015,-32.0
0.027030,0.027065,0.027134,712,355,-0.00017,-38.0
0.027045,0.027033,0.027125,545,368,-0.00014,-19.0
0.027039,0.027043,0.027117,649,392,-0.00014,-26.0
0.027073,0.027043,0.027113,917,431,-9e-05,-2.0
0.027042,0.027073,0.027106,539,451,-0.00012,-11.0
0.027037,0.027044,0.027100,436,460,-0.00011,-15.0
0.027020,0.027037,0.027092,253,466,-0.00012,-15.0
0.027039,0.027023,0.027087,545,485,-9e-05,0.0
0.027019,0.027039,0.027080,245,488,-0.00011,-2.0
0.027041,0.027025,0.027077,610,498,-8e-05,12.0
0.027021,0.027030,0.027071,448,513,-9e-05,2.0
0.027048,0.027030,0.027069,416,528,-5e-05,11.0
0.027033,0.027052,0.027066,232,527,-6e-05,15.0
0.027061,0.027031,0.027065,223,527,-2e-05,18.0
0.027043,0.027058,0.027063,275,529,-4e-05,10.0
0.027051,0.027036,0.027062,359,514,5e-05,16.0
0.027061,0.027053,0.027062,193,498,6e-05,17.0
0.027093,0.027062,0.027065,314,487,9e-05,20.0
0.027100,0.027090,0.027071,299,429,8e-05,13.0
0.027217,0.027101,0.027085,1729.0,480,0.0002,42.0
0.027225,0.027215,0.027098,1170.0,511,0.00019,53.0
0.027234,0.027220,0.027111,355,497,0.00017,33.0
0.027260,0.027234,0.027136,354,458,0.00016,28.0
0.027340,0.027262,0.027155,1383.0,506,0.00022,44.0
0.027395,0.027338,0.027178,1154.0,551,0.00025,52.0
0.027341,0.027388,0.027194,725,560,0.00016,23.0
0.027356,0.027341,0.027209,455,570,0.00013,4.0
0.027343,0.027351,0.027222,644,572,8e-05,-14.0
0.027380,0.027339,0.027237,412,570,9e-05,-23.0
0.027344,0.027379,0.027247,520,575,4e-05,-32.0
0.027333,0.027344,0.027255,474,587,2e-05,-38.0
0.027401,0.027333,0.027269,729,613,7e-05,-20.0
0.027413,0.027400,0.027283,679,633,8e-05,-7.0
0.027375,0.027415,0.027292,517,641,5e-05,-18.0
0.027381,0.027384,0.027307,246,649,-6e-05,-18.0
0.027341,0.027383,0.027311,823,671,-0.0001,-31.0
0.027349,0.027344,0.027314,358,674,-9e-05,-34.0
0.027356,0.027356,0.027318,386,607,-7e-05,-20.0
0.027362,0.027355,0.027322,697,583,-6e-05,-5.0
0.027350,0.027359,0.027325,384,585,-7e-05,-13.0
0.027343,0.027351,0.027327,523,594,-7e-05,-20.0
0.027357,0.027345,0.027330,257,589,-5e-05,-12.0
0.027352,0.027364,0.027332,310,535,-4e-05,-16.0
0.027362,0.027357,0.027335,517,504,-3e-05,-22.0
0.027372,0.027358,0.027338,269,481,6e-05,-13.0
0.027379,0.027373,0.027342,340,475,6e-05,-3.0
0.027373,0.027379,0.027345,217,454,6e-05,-6.0
0.027339,0.027372,0.027344,468,457,2e-05,-13.0
0.027334,0.027344,0.027343,375,449,2e-05,-17.0
0.027324,0.027334,0.027342,531,452,0.0,-22.0
0.027329,0.027323,0.027340,1039.0,468,-6e-05,-36.0
0.027347,0.027321,0.027341,1262.0,497,-4e-05,-2.0
0.027360,0.027348,0.027343,309,486,-2e-05,6.0
0.027402,0.027360,0.027348,333,482,0.0001,12.0
0.027406,0.027398,0.027359,529,471,0.0001,24.0
0.027424,0.027409,0.027365,260,466,0.00011,25.0
0.027480,0.027424,0.027376,3373.0,615,0.00016,82.0
0.027603,0.027479,0.027397,1531.0,657,0.00025,92.0
0.027561,0.027603,0.027413,1064.0,691,0.00018,89.0
0.027571,0.027559,0.027428,674,698,0.00016,79.0
0.027586,0.027567,0.027443,684,720,0.00015,69.0
0.027546,0.027586,0.027453,543,731,9e-05,39.0
0.027535,0.027547,0.027461,693,740,6e-05,11.0
0.027536,0.027535,0.027468,717,763,4e-05,-11.0
0.027531,0.027536,0.027474,667,779,2e-05,-27.0
0.027507,0.027532,0.027477,527,795,-0.00014,-37.0
0.027530,0.027506,0.027482,1340.0,838,-0.00012,-59.0
0.027535,0.027526,0.027487,1121.0,875,-0.00011,-31.0
0.027534,0.027537,0.027492,370,867,-0.0001,-35.0
0.027529,0.027528,0.027495,494,840,-0.0001,-40.0
0.027521,0.027531,0.027498,1800.0,867,-0.0001,-68.0
0.027563,0.027520,0.027504,1856.0,944,-5e-05,-21.0
0.027554,0.027564,0.027509,849,970,-5e-05,-3.0
0.027562,0.027566,0.027514,1649.0,1037.0,-4e-05,-35.0
0.027517,0.027560,0.027514,638,1043.0,-8e-05,-40.0
0.027510,0.027515,0.027514,3381.0,1199.0,-8e-05,-95.0
0.027453,0.027510,0.027508,822,1071.0,-0.00013,-89.0
0.027481,0.027455,0.027505,988,1044.0,-0.0001,-86.0
0.027454,0.027480,0.027500,688,1025.0,-0.00011,-76.0
0.027455,0.027457,0.027496,952,1039.0,-0.0001,-72.0
0.027458,0.027455,0.027492,685,1039.0,-8e-05,-39.0
0.027459,0.027455,0.027489,451,1034.0,-6e-05,-31.0
0.027486,0.027451,0.027489,450,1022.0,8e-05,-10.0
0.027406,0.027488,0.027481,1067.0,1040.0,-0.0001,-19.0
0.027400,0.027414,0.027473,889,1051.0,-0.00011,-24.0
0.027409,0.027400,0.027467,1339.0,1092.0,-0.0001,-36.0
0.027394,0.027411,0.027460,520,1051.0,-0.00011,-28.0
0.027419,0.027398,0.027456,510,1020.0,-8e-05,-3.0
0.027430,0.027419,0.027454,721,1038.0,-6e-05,20.0
0.027385,0.027430,0.027447,801,1053.0,-0.0001,10.0
0.027292,0.027386,0.027432,3886.0,1157.0,-0.00018,-54.0
0.027343,0.027291,0.027424,1185.0,1124.0,-0.0001,-9.0
0.027369,0.027344,0.027419,753,1119.0,-5e-05,18.0
0.027350,0.027372,0.027412,806,1077.0,-5e-05,9.0
0.027417,0.027350,0.027413,728,1081.0,0.00022,32.0
0.027419,0.027416,0.027413,390,932,0.00021,43.0
0.027423,0.027422,0.027414,611,921,0.00021,55.0
0.027373,0.027423,0.027410,703,907,0.00014,39.0
0.027379,0.027382,0.027407,335,889,0.00014,46.0
0.027416,0.027371,0.027408,291,856,0.00016,49.0
0.027374,0.027416,0.027405,451,844,0.0001,38.0
0.027421,0.027386,0.027406,209,832,0.00014,41.0
0.027420,0.027423,0.027408,386,829,0.00013,46.0
0.027412,0.027420,0.027408,686,810,0.00011,30.0
0.027439,0.027410,0.027411,1417.0,836,0.00013,55.0
0.027452,0.027441,0.027415,326,786,0.00013,54.0
0.027494,0.027452,0.027422,379,779,0.00016,53.0
0.027489,0.027494,0.027429,489,778,0.00014,54.0
0.027514,0.027489,0.027442,839,757,0.00012,49.0
0.027483,0.027506,0.027446,425,584,8e-05,32.0
0.027467,0.027483,0.027448,835,567,4e-05,10.0
0.027443,0.027463,0.027448,971,578,2e-05,-9.0
0.027475,0.027446,0.027450,875,581,5e-05,10.0
0.027462,0.027476,0.027451,225,556,-7e-05,4.0
0.027456,0.027455,0.027452,298,551,-7e-05,-1.0
0.027508,0.027454,0.027457,605,551,-2e-05,11.0
0.027496,0.027515,0.027461,312,531,6e-05,14.0
0.027520,0.027497,0.027466,414,535,9e-05,19.0
0.027550,0.027521,0.027474,608,551,0.00012,26.0
0.027552,0.027549,0.027482,698,563,0.00011,33.0
0.027538,0.027552,0.027487,416,574,8e-05,17.0
0.027502,0.027535,0.027489,1128.0,611,-7e-05,-10.0
0.027505,0.027499,0.027490,489,601,-6e-05,0.0
0.027508,0.027509,0.027492,730,567,-6e-05,12.0
0.027503,0.027511,0.027493,483,575,-6e-05,-1.0
0.027495,0.027503,0.027493,291,570,-7e-05,-8.0
0.027503,0.027495,0.027494,313,561,-6e-05,-2.0
0.027481,0.027503,0.027493,707,583,-8e-05,-16.0
0.027345,0.027482,0.027479,1271.0,605,-0.00021,-38.0
0.027402,0.027349,0.027471,658,616,-0.00014,-43.0
0.027356,0.027402,0.027460,350,592,-0.00018,-40.0
0.027379,0.027355,0.027453,735,580,-0.00014,-17.0
0.027376,0.027379,0.027445,400,557,-0.00013,-6.0
0.027380,0.027376,0.027439,394,565,-0.00011,-11.0
0.027355,0.027384,0.027431,649,583,-0.00013,-21.0
0.027334,0.027358,0.027422,629,584,-0.00014,-26.0
0.027369,0.027334,0.027417,611,599,-9e-05,-8.0
0.027378,0.027369,0.027413,455,601,-8e-05,3.0
0.027457,0.027376,0.027417,688,605,0.00015,17.0
0.027417,0.027457,0.027417,213,581,0.0001,10.0
0.027343,0.027428,0.027410,440,582,3e-05,1.0
0.027312,0.027343,0.027401,752,563,-0.00016,-13.0
0.027353,0.027309,0.027396,191,548,-0.00012,-5.0
0.027308,0.027349,0.027388,270,525,-0.00016,-8.0
0.027320,0.027307,0.027381,638,533,-0.00014,-17.0
0.027318,0.027320,0.027375,248,531,-0.00014,-7.0
0.027329,0.027316,0.027371,189,524,-0.00013,-1.0
0.027332,0.027328,0.027367,228,500,-0.00012,5.0
0.027361,0.027328,0.027367,229,448,-9e-05,10.0
0.027354,0.027360,0.027365,231,427,-9e-05,5.0
0.027352,0.027364,0.027364,100,414,-9e-05,3.0
0.027390,0.027354,0.027367,266,391,-5e-05,9.0
0.027465,0.027394,0.027376,776,410,0.00018,22.0
0.027426,0.027469,0.027381,319,406,0.00014,12.0
0.027382,0.027423,0.027385,391,373,9e-05,-2.0
0.027411,0.027382,0.027387,281,357,0.00011,4.0
0.027408,0.027404,0.027389,120,340,0.00011,6.0
0.027389,0.027409,0.027389,230,317,8e-05,1.0
0.027420,0.027391,0.027392,375,325,0.00011,8.0
0.027414,0.027422,0.027394,191,313,0.0001,9.0
0.027395,0.027417,0.027394,317,291,8e-05,2.0
0.027362,0.027396,0.027391,359,300,4e-05,-5.0
0.027353,0.027363,0.027388,195,296,3e-05,-8.0
0.027356,0.027351,0.027385,157,272,3e-05,-9.0
0.027402,0.027358,0.027386,494,284,7e-05,2.0
0.027397,0.027393,0.027387,194,284,7e-05,5.0
0.027370,0.027396,0.027386,463,296,3e-05,-4.0
0.027386,0.027371,0.027386,275,299,5e-05,2.0
0.027414,0.027385,0.027388,270,301,7e-05,6.0
0.027456,0.027420,0.027395,221,307,0.00011,9.0
0.027428,0.027455,0.027398,249,306,8e-05,3.0
0.027418,0.027433,0.027400,157,275,7e-05,-1.0
0.027428,0.027418,0.027403,128,265,8e-05,-4.0
0.027400,0.027428,0.027402,253,266,4e-05,-8.0
0.027369,0.027401,0.027399,123,253,1e-05,-9.0
0.027405,0.027368,0.027400,239,251,4e-05,-2.0
0.027416,0.027410,0.027401,277,258,5e-05,3.0
0.027411,0.027419,0.027402,87,251,5e-05,4.0
0.027424,0.027413,0.027404,252,245,6e-05,7.0
0.027449,0.027421,0.027409,209,246,8e-05,10.0
0.027450,0.027444,0.027412,457,253,8e-05,15.0
0.027439,0.027450,0.027415,252,248,7e-05,7.0
0.027429,0.027437,0.027416,149,245,5e-05,2.0
0.027414,0.027428,0.027416,154,245,4e-05,-3.0
0.027416,0.027418,0.027416,117,226,4e-05,-5.0
0.027413,0.027416,0.027416,108,222,3e-05,-7.0
0.027410,0.027410,0.027415,194,208,-7e-05,-9.0
0.027389,0.027412,0.027413,228,206,-9e-05,-12.0
0.027407,0.027393,0.027412,335,209,-7e-05,-4.0
0.027419,0.027407,0.027413,303,213,-6e-05,2.0
0.027429,0.027424,0.027414,181,210,-4e-05,4.0
0.027431,0.027432,0.027416,120,208,-3e-05,5.0
0.027402,0.027432,0.027415,205,212,-6e-05,0.0
0.027405,0.027402,0.027414,226,211,-5e-05,3.0
0.027380,0.027398,0.027411,1173.0,263,-7e-05,-20.0
0.027362,0.027380,0.027406,204,261,-8e-05,-20.0
0.027396,0.027365,0.027405,167,256,-4e-05,-13.0
0.027397,0.027397,0.027404,167,260,-3e-05,-7.0
0.027401,0.027396,0.027404,293,262,-2e-05,-11.0
0.027417,0.027407,0.027405,161,260,6e-05,-5.0
0.027424,0.027414,0.027407,156,245,7e-05,-1.0
0.027441,0.027421,0.027410,120,238,8e-05,2.0
0.027456,0.027439,0.027415,343,248,9e-05,8.0
0.027444,0.027458,0.027417,192,250,7e-05,3.0
0.027427,0.027444,0.027418,159,252,5e-05,-1.0
0.027448,0.027426,0.027421,97,251,6e-05,2.0
0.027447,0.027449,0.027424,231,253,4e-05,5.0
0.027481,0.027447,0.027429,287,256,7e-05,9.0
0.027500,0.027484,0.027436,408,260,8e-05,15.0
0.027463,0.027500,0.027438,180,254,3e-05,8.0
0.027452,0.027463,0.027442,96,252,-5e-05,-1.0
0.027427,0.027453,0.027440,94,246,-7e-05,-2.0
0.027377,0.027427,0.027434,495,259,-0.00012,-11.0
0.027355,0.027377,0.027427,119,207,-0.00013,-11.0
0.027385,0.027355,0.027423,174,205,-9e-05,-6.0
0.027397,0.027382,0.027420,243,209,-7e-05,0.0
0.027420,0.027399,0.027420,106,206,-3e-05,2.0
0.027486,0.027420,0.027427,376,210,0.00015,8.0
0.027507,0.027486,0.027434,485,226,0.00016,15.0
0.027487,0.027511,0.027439,425,240,0.00014,19.0
0.027447,0.027489,0.027440,396,253,8e-05,7.0
0.027456,0.027447,0.027442,150,244,8e-05,1.0
0.027519,0.027449,0.027449,546,262,0.00013,10.0
0.027520,0.027518,0.027456,1000.0,304,0.00013,25.0
0.027514,0.027520,0.027461,450,321,0.00011,26.0
0.027531,0.027515,0.027468,581,339,0.00011,29.0
0.027519,0.027529,0.027473,415,345,9e-05,12.0
0.027560,0.027518,0.027481,669,358,0.00012,19.0
0.027558,0.027559,0.027488,631,381,0.00011,24.0
0.027572,0.027565,0.027496,264,386,0.0001,20.0
0.027587,0.027571,0.027505,638,413,0.0001,23.0
0.027619,0.027588,0.027516,875,452,0.00012,30.0
0.027592,0.027628,0.027523,1172.0,486,7e-05,-3.0
